order_id,customer_id,order_date,product_name,category,sub_category,region,sales,order_month
CA-2020-121419,TC-21475,2/4/2020,"NETGEAR N750 Dual Band Wi-Fi Gigabit Router",Technology,Accessories,South,404,2020-04-01
CA-2020-121419,TC-21475,2/4/2020,"Bevis 44 x 96 Conference Tables",Furniture,Tables,South,439.8,2020-04-01
CA-2020-145275,AH-10465,2/4/2020,"Avery 499","Office Supplies",Labels,South,90.94,2020-04-01
CA-2020-106355,AT-10435,2/4/2020,"Newell 318","Office Supplies",Art,East,108.12,2020-04-01
US-2020-123281,JF-15190,2/4/2020,"Westinghouse Clip-On Gooseneck Lamps",Furniture,Furnishings,West,147.11,2020-04-01
CA-2020-127264,SA-20830,3/4/2020,"Prang Colored Pencils","Office Supplies",Art,Central,80.056,2020-04-01
CA-2020-131156,KH-16360,3/4/2020,"Staple-based wall hangings",Furniture,Furnishings,East,112.472,2020-04-01
CA-2020-144848,DS-13030,4/4/2020,"LG Electronics Tone+ HBS-730 Bluetooth Headset",Technology,Phones,East,145.02,2020-04-01
CA-2020-144848,DS-13030,4/4/2020,"Premier Automatic Letter Opener","Office Supplies",Supplies,East,254.37,2020-04-01
CA-2020-157903,AM-10705,4/4/2020,"Cisco SPA 502G IP Phone",Technology,Phones,Central,400.84,2020-04-01
CA-2020-109211,PS-19045,4/4/2020,"Brown Kraft Recycled Envelopes","Office Supplies",Envelopes,East,123.98,2020-04-01
CA-2020-140536,TA-21385,4/4/2020,"Newell 326","Office Supplies",Art,East,105.04,2020-04-01
CA-2020-144848,DS-13030,4/4/2020,"Panasonic KX - TS880B Telephone",Technology,Phones,East,133.22,2020-04-01
CA-2020-107265,ML-17755,6/4/2020,"Easy-staple paper","Office Supplies",Paper,Central,147.32,2020-04-01
CA-2020-161592,CS-12175,6/4/2020,"3M Organizer Strips","Office Supplies",Binders,South,114.1,2020-04-01
CA-2020-165904,HR-14770,7/4/2020,"AT&T 1080 Corded phone",Technology,Phones,South,247.184,2020-04-01
US-2020-100930,CS-12400,7/4/2020,"Bush Advantage Collection Round Conference Table",Furniture,Tables,South,255.86,2020-04-01
US-2020-100930,CS-12400,7/4/2020,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",Furniture,Furnishings,South,275.072,2020-04-01
US-2020-100930,CS-12400,7/4/2020,"Bretford Rectangular Conference Table Tops",Furniture,Tables,South,648.6145,2020-04-01
US-2020-100930,CS-12400,7/4/2020,"Logitech P710e Mobile Speakerphone",Technology,Accessories,South,654.976,2020-04-01
US-2020-100930,CS-12400,7/4/2020,"GBC Instant Index System for Binding Systems","Office Supplies",Binders,South,106.328,2020-04-01
CA-2020-165904,HR-14770,7/4/2020,"50 Colored Long Pencils","Office Supplies",Art,South,90.256,2020-04-01
CA-2020-150987,AH-10120,8/4/2020,"Xerox 1942","Office Supplies",Paper,West,235.76,2020-04-01
CA-2020-150987,AH-10120,8/4/2020,"Xerox 1891","Office Supplies",Paper,West,284.55,2020-04-01
US-2020-136721,NH-18610,8/4/2020,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",Furniture,Furnishings,Central,308.96,2020-04-01
US-2020-136721,NH-18610,8/4/2020,"Luxo Professional Combination Clamp-On Lamps",Furniture,Furnishings,Central,343.9,2020-04-01
CA-2020-112333,KF-16285,8/4/2020,"Tennsco 16-Compartment Lockers with Coat Rack","Office Supplies",Storage,East,2602.56,2020-04-01
CA-2020-157854,DM-13345,8/4/2020,"GBC DocuBind TL300 Electric Binding System","Office Supplies",Binders,South,2704.97,2020-04-01
CA-2020-157854,DM-13345,8/4/2020,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,South,126.28,2020-04-01
CA-2020-112333,KF-16285,8/4/2020,"Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","Office Supplies",Appliances,East,142.95,2020-04-01
CA-2020-169404,NC-18625,9/4/2020,"Xerox 1893","Office Supplies",Paper,East,115.584,2020-04-01
CA-2020-135279,BS-11800,9/4/2020,"Computer Printout Paper with Letter-Trim Fine Perforations","Office Supplies",Paper,East,211.6,2020-04-01
CA-2020-122154,SA-20830,9/4/2020,"Xerox 1915","Office Supplies",Paper,South,266.64,2020-04-01
CA-2020-112900,KL-16645,9/4/2020,"GBC Recycled Regency Composition Covers","Office Supplies",Binders,Central,493.24,2020-04-01
CA-2020-135279,BS-11800,9/4/2020,"Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers","Office Supplies",Storage,East,520.81,2020-04-01
CA-2020-122154,SA-20830,9/4/2020,"Avery Arch Ring Binders","Office Supplies",Binders,South,87.43,2020-04-01
CA-2020-135279,BS-11800,9/4/2020,"Color-Coded Legal Exhibit Labels","Office Supplies",Labels,East,127.82,2020-04-01
CA-2020-135279,BS-11800,9/4/2020,"Avery File Folder Labels","Office Supplies",Labels,East,96.64,2020-04-01
CA-2020-122154,SA-20830,9/4/2020,"Avery 48","Office Supplies",Labels,South,126.12,2020-04-01
CA-2020-135279,BS-11800,9/4/2020,"Xerox 212","Office Supplies",Paper,East,144.96,2020-04-01
CA-2020-135279,BS-11800,9/4/2020,"Bulldog Vacuum Base Pencil Sharpener","Office Supplies",Art,East,132.97,2020-04-01
CA-2020-169404,NC-18625,9/4/2020,"Tuf-Vin Binders","Office Supplies",Binders,East,160.896,2020-04-01
CA-2020-150623,DB-13360,10/4/2020,"Logitech G700s Rechargeable Gaming Mouse",Technology,Accessories,East,120.99,2020-04-01
CA-2020-125115,RD-19930,10/4/2020,"Logitech MX Performance Wireless Mouse",Technology,Accessories,Central,126.736,2020-04-01
CA-2020-135069,BS-11755,10/4/2020,"Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","Office Supplies",Appliances,East,240.104,2020-04-01
CA-2020-150623,DB-13360,10/4/2020,"Recycled Steel Personal File for Hanging File Folders","Office Supplies",Storage,East,335.15,2020-04-01
CA-2020-161984,SJ-20125,10/4/2020,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page","Office Supplies",Paper,East,96.61,2020-04-01
CA-2020-115070,MG-18205,10/4/2020,"Stackable Trays",Furniture,Furnishings,South,95.32,2020-04-01
CA-2020-161984,SJ-20125,10/4/2020,"OIC Binder Clips","Office Supplies",Fasteners,East,106.16,2020-04-01
CA-2020-115070,MG-18205,10/4/2020,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue","Office Supplies",Binders,South,97.419,2020-04-01
CA-2020-125115,RD-19930,10/4/2020,"Xerox 1894","Office Supplies",Paper,Central,118.368,2020-04-01
CA-2020-135069,BS-11755,10/4/2020,"Linden 10"" Round Wall Clock, Black",Furniture,Furnishings,East,133.672,2020-04-01
CA-2020-166128,LW-17215,11/4/2020,"SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card",Technology,Accessories,West,225.95,2020-04-01
CA-2020-130904,HM-14980,11/4/2020,"Newell 321","Office Supplies",Art,South,97.992,2020-04-01
CA-2020-130904,HM-14980,11/4/2020,"Pencil and Crayon Sharpener","Office Supplies",Art,South,108.752,2020-04-01
US-2020-100482,JL-15130,11/4/2020,"Kingston Digital DataTraveler 32GB USB 2.0",Technology,Accessories,East,115.12,2020-04-01
US-2020-100482,JL-15130,11/4/2020,"Sterilite Officeware Hinged File Box","Office Supplies",Storage,East,92.768,2020-04-01
US-2020-143028,SC-20050,11/4/2020,"Flexible Leather- Look Classic Collection Ring Binder","Office Supplies",Binders,Central,142.364,2020-04-01
CA-2020-166128,LW-17215,11/4/2020,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color","Office Supplies",Art,West,145.86,2020-04-01
CA-2020-122735,BD-11320,12/4/2020,"Storex Dura Pro Binders","Office Supplies",Binders,East,145.7,2020-04-01
CA-2020-122735,BD-11320,12/4/2020,"Xerox 1948","Office Supplies",Paper,East,160.96,2020-04-01
CA-2020-135076,YS-21880,13/4/2020,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,West,456.704,2020-04-01
CA-2020-155460,RW-19630,13/4/2020,"GBC DocuBind TL200 Manual Binding Machine","Office Supplies",Binders,West,925.92,2020-04-01
CA-2020-155460,RW-19630,13/4/2020,"Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright)","Office Supplies",Paper,West,103.28,2020-04-01
CA-2020-141663,DP-13105,13/4/2020,"Translucent Push Pins by OIC","Office Supplies",Fasteners,East,99.92,2020-04-01
CA-2020-144932,AB-10165,14/4/2020,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set","Office Supplies",Art,East,121.856,2020-04-01
US-2020-126060,DW-13585,14/4/2020,"Sauder Cornerstone Collection Library",Furniture,Bookcases,South,210.272,2020-04-01
CA-2020-131233,CS-12355,14/4/2020,"Bush Westfield Collection Bookcases, Fully Assembled",Furniture,Bookcases,East,280.352,2020-04-01
CA-2020-159604,CL-12700,14/4/2020,"Acco 3-Hole Punch","Office Supplies",Binders,Central,96.76,2020-04-01
CA-2020-144932,AB-10165,14/4/2020,"Zebra Zazzle Fluorescent Highlighters","Office Supplies",Art,East,95.592,2020-04-01
CA-2020-131233,CS-12355,14/4/2020,"Avery Non-Stick Binders","Office Supplies",Binders,East,110.776,2020-04-01
CA-2020-144932,AB-10165,14/4/2020,"Xerox 196","Office Supplies",Paper,East,117.872,2020-04-01
CA-2020-127117,HM-14860,14/4/2020,"Tensor Computer Mounted Lamp",Furniture,Furnishings,East,166.45,2020-04-01
CA-2020-134635,NS-18640,15/4/2020,"Xerox 1883","Office Supplies",Paper,West,100.14,2020-04-01
CA-2020-118857,AH-10075,15/4/2020,"Howard Miller 12"" Round Wall Clock",Furniture,Furnishings,West,225.45,2020-04-01
CA-2020-126774,SH-20395,15/4/2020,"Faber Castell Col-Erase Pencils","Office Supplies",Art,South,98.89,2020-04-01
CA-2020-161851,BP-11095,15/4/2020,"VariCap6 Expandable Binder","Office Supplies",Binders,South,107.57,2020-04-01
US-2020-141698,SD-20485,15/4/2020,"Xerox 207","Office Supplies",Paper,Central,97.736,2020-04-01
CA-2020-114412,AA-10480,15/4/2020,"Xerox 1967","Office Supplies",Paper,South,114.552,2020-04-01
CA-2020-108070,JE-15745,16/4/2020,"O'Sullivan Living Dimensions 2-Shelf Bookcases",Furniture,Bookcases,West,128.833,2020-04-01
CA-2020-108070,JE-15745,16/4/2020,"Belkin 19"" Vented Equipment Shelf, Black","Office Supplies",Storage,West,235.92,2020-04-01
CA-2020-122707,EB-13750,16/4/2020,"Compact Automatic Electric Letter Opener","Office Supplies",Supplies,South,517.24,2020-04-01
CA-2020-109946,PL-18925,16/4/2020,"Newell 325","Office Supplies",Art,Central,80.52,2020-04-01
US-2020-156356,ND-18370,16/4/2020,"Satellite Sectional Post Binders","Office Supplies",Binders,Central,120.046,2020-04-01
US-2020-156356,ND-18370,16/4/2020,"GBC White Gloss Covers, Plain Front","Office Supplies",Binders,Central,130.896,2020-04-01
CA-2020-136497,RF-19840,16/4/2020,"SpineVue Locking Slant-D Ring Binders by Cardinal","Office Supplies",Binders,East,111.71,2020-04-01
CA-2020-122707,EB-13750,16/4/2020,"SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card",Technology,Accessories,South,109.98,2020-04-01
US-2020-138086,JO-15550,16/4/2020,"Hoover Commercial SteamVac","Office Supplies",Appliances,West,115.74,2020-04-01
US-2020-156356,ND-18370,16/4/2020,"Tennsco Commercial Shelving","Office Supplies",Storage,Central,154.544,2020-04-01
CA-2020-119389,BG-11740,17/4/2020,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings,East,109.312,2020-04-01
US-2020-129203,BM-11575,17/4/2020,"Carina Media Storage Towers in Natural & Black","Office Supplies",Storage,Central,212.136,2020-04-01
CA-2020-128965,PS-18760,17/4/2020,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,West,265.352,2020-04-01
CA-2020-128965,PS-18760,17/4/2020,"Logitech Wireless Touch Keyboard K400",Technology,Accessories,West,290.89,2020-04-01
CA-2020-134845,SR-20425,17/4/2020,"Lexmark MX611dhe Monochrome Laser Printer",Technology,Machines,West,2579.985,2020-04-01
CA-2020-128965,PS-18760,17/4/2020,"Stockwell Push Pins","Office Supplies",Fasteners,West,114.9,2020-04-01
CA-2020-134845,SR-20425,17/4/2020,"Cardinal Holdit Business Card Pockets","Office Supplies",Binders,West,100.964,2020-04-01
CA-2020-128965,PS-18760,17/4/2020,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk","Office Supplies",Paper,West,130.14,2020-04-01
CA-2020-134845,SR-20425,17/4/2020,"Xerox 225","Office Supplies",Paper,West,131.736,2020-04-01
CA-2020-134845,SR-20425,17/4/2020,"GBC VeloBinder Manual Binding System","Office Supplies",Binders,West,138.594,2020-04-01
CA-2020-134845,SR-20425,17/4/2020,"Insertable Tab Post Binder Dividers","Office Supplies",Binders,West,127.03,2020-04-01
CA-2020-128965,PS-18760,17/4/2020,"Avery 517","Office Supplies",Labels,West,114.38,2020-04-01
CA-2020-128965,PS-18760,17/4/2020,"Avery 474","Office Supplies",Labels,West,159.04,2020-04-01
US-2020-166324,BE-11455,20/4/2020,"Avaya 5410 Digital phone",Technology,Phones,East,152.382,2020-04-01
CA-2020-119655,CV-12295,20/4/2020,"Premium Transparent Presentation Covers by GBC","Office Supplies",Binders,Central,195.86,2020-04-01
CA-2020-100615,SJ-20215,20/4/2020,"DMI Arturo Collection Mission-style Design Wood Chair",Furniture,Chairs,Central,344.058,2020-04-01
CA-2020-151484,CV-12805,20/4/2020,"Deluxe Rollaway Locking File with Drawer","Office Supplies",Storage,East,348.704,2020-04-01
US-2020-166324,BE-11455,20/4/2020,"Tennsco 6- and 18-Compartment Lockers","Office Supplies",Storage,East,874.544,2020-04-01
CA-2020-100615,SJ-20215,20/4/2020,"Master Caster Door Stop, Large Neon Orange",Furniture,Furnishings,Central,120.56,2020-04-01
CA-2020-100615,SJ-20215,20/4/2020,"Lumber Crayons","Office Supplies",Art,Central,93.76,2020-04-01
US-2020-166324,BE-11455,20/4/2020,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear","Office Supplies",Binders,East,89.7,2020-04-01
CA-2020-151484,CV-12805,20/4/2020,"Sortfiler Multipurpose Personal File Organizer, Black","Office Supplies",Storage,East,133.336,2020-04-01
CA-2020-119655,CV-12295,20/4/2020,"Cardinal EasyOpen D-Ring Binders","Office Supplies",Binders,Central,128.56,2020-04-01
CA-2020-166849,SJ-20125,20/4/2020,"Eldon Cleatmat Chair Mats for Medium Pile Carpets",Furniture,Furnishings,Central,136.4,2020-04-01
CA-2020-151484,CV-12805,20/4/2020,"Executive Impressions 12"" Wall Clock",Furniture,Furnishings,East,137.408,2020-04-01
CA-2020-151484,CV-12805,20/4/2020,"Computer Room Manger, 14""",Furniture,Furnishings,East,149.968,2020-04-01
US-2020-152366,SJ-20500,21/4/2020,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection","Office Supplies",Appliances,Central,114.264,2020-04-01
CA-2020-166198,JW-15955,21/4/2020,"Eldon Advantage Foldable Chair Mats for Low Pile Carpets",Furniture,Furnishings,West,185.6,2020-04-01
CA-2020-128853,JM-15250,21/4/2020,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs,East,938.82,2020-04-01
CA-2020-166198,JW-15955,21/4/2020,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",Technology,Accessories,West,118.54,2020-04-01
CA-2020-140802,KN-16390,21/4/2020,"Xerox 230","Office Supplies",Paper,Central,91.736,2020-04-01
US-2020-145863,RP-19390,21/4/2020,"Avery Non-Stick Binders","Office Supplies",Binders,Central,119.694,2020-04-01
US-2020-145863,RP-19390,21/4/2020,"UniKeep View Case Binders","Office Supplies",Binders,Central,99.934,2020-04-01
CA-2020-140802,KN-16390,21/4/2020,"Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired",Technology,Accessories,Central,116.976,2020-04-01
CA-2020-169054,MO-17800,22/4/2020,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",Furniture,Furnishings,East,265.352,2020-04-01
CA-2020-146192,BD-11725,22/4/2020,"Tennsco Double-Tier Lockers","Office Supplies",Storage,South,689.06,2020-04-01
CA-2020-135783,GM-14440,22/4/2020,"Eldon Stackable Tray, Side-Load, Legal, Smoke",Furniture,Furnishings,West,109.28,2020-04-01
US-2020-132031,PN-18775,23/4/2020,"Tenex Chairmats For Use with Hard Floors",Furniture,Furnishings,South,109.952,2020-04-01
CA-2020-136651,JF-15355,23/4/2020,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",Furniture,Furnishings,West,112.36,2020-04-01
CA-2020-136651,JF-15355,23/4/2020,"GBC Durable Plastic Covers","Office Supplies",Binders,West,113.88,2020-04-01
CA-2020-108553,SK-19990,23/4/2020,"Acme 10"" Easy Grip Assistive Scissors","Office Supplies",Supplies,East,139.71,2020-04-01
CA-2020-108553,SK-19990,23/4/2020,"Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection","Office Supplies",Appliances,East,163.94,2020-04-01
CA-2020-146360,SC-20305,23/4/2020,"TRENDnet 56K USB 2.0 Phone, Internet and Fax Modem",Technology,Accessories,Central,178.34,2020-04-01
US-2020-132031,PN-18775,23/4/2020,"O'Sullivan 4-Shelf Bookcase in Odessa Pine",Furniture,Bookcases,South,415.136,2020-04-01
CA-2020-157112,GG-14650,23/4/2020,"XtraLife ClearVue Slant-D Ring Binders by Cardinal","Office Supplies",Binders,East,107.76,2020-04-01
CA-2020-157112,GG-14650,23/4/2020,"Xerox 195","Office Supplies",Paper,East,112.344,2020-04-01
US-2020-132031,PN-18775,23/4/2020,"Avery 496","Office Supplies",Labels,South,97,2020-04-01
CA-2020-101700,SO-20335,23/4/2020,"Staple envelope","Office Supplies",Envelopes,West,131.688,2020-04-01
CA-2020-101700,SO-20335,23/4/2020,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings,West,114.664,2020-04-01
CA-2020-136651,JF-15355,23/4/2020,"Eldon 500 Class Desk Accessories",Furniture,Furnishings,West,149.14,2020-04-01
US-2020-132031,PN-18775,23/4/2020,"Maxell 4.7GB DVD-R",Technology,Accessories,South,132.408,2020-04-01
CA-2020-104010,TD-20995,23/4/2020,"Fiskars Softgrip Scissors","Office Supplies",Supplies,East,150.9,2020-04-01
US-2020-128832,LS-16945,24/4/2020,"V7 USB Numeric Keypad",Technology,Accessories,East,100.98,2020-04-01
CA-2020-125269,AF-10870,24/4/2020,"Safco Industrial Wire Shelving System","Office Supplies",Storage,Central,121.784,2020-04-01
CA-2020-149489,DK-12835,24/4/2020,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets","Office Supplies",Appliances,East,139.28,2020-04-01
CA-2020-168102,CP-12340,24/4/2020,"Sensible Storage WireTech Storage Systems","Office Supplies",Storage,South,147.568,2020-04-01
CA-2020-116953,SV-20935,24/4/2020,"AT&T 841000 Phone",Technology,Phones,West,601,2020-04-01
CA-2020-166933,MG-17890,24/4/2020,"Colored Push Pins","Office Supplies",Fasteners,West,81.81,2020-04-01
CA-2020-149489,DK-12835,24/4/2020,"Avery Reinforcements for Hole-Punch Pages","Office Supplies",Binders,East,92.188,2020-04-01
CA-2020-149489,DK-12835,24/4/2020,"GBC ProClick Spines for 32-Hole Punch","Office Supplies",Binders,East,110.518,2020-04-01
CA-2020-125269,AF-10870,24/4/2020,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity","Office Supplies",Binders,Central,104.43,2020-04-01
CA-2020-125381,SG-20605,25/4/2020,"Sony 64GB Class 10 Micro SDHC R40 Memory Card",Technology,Accessories,West,133.97,2020-04-01
CA-2020-159226,RL-19615,25/4/2020,"Bush Westfield Collection Bookcases, Medium Cherry Finish",Furniture,Bookcases,West,367.981,2020-04-01
CA-2020-129707,LH-16750,25/4/2020,"Newell 318","Office Supplies",Art,West,85.896,2020-04-01
CA-2020-151071,MB-18085,25/4/2020,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl","Office Supplies",Binders,West,104.904,2020-04-01
CA-2020-132213,PN-18775,25/4/2020,"Newell 312","Office Supplies",Art,South,116.048,2020-04-01
CA-2020-120222,LL-16840,25/4/2020,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""","Office Supplies",Paper,West,136.05,2020-04-01
CA-2020-120222,LL-16840,25/4/2020,"Surelock Post Binders","Office Supplies",Binders,West,164.344,2020-04-01
CA-2020-132213,PN-18775,25/4/2020,"Stanley Bostitch Contemporary Electric Pencil Sharpeners","Office Supplies",Art,South,174.92,2020-04-01
CA-2020-160045,LB-16735,26/4/2020,"DAX Value U-Channel Document Frames, Easel Back",Furniture,Furnishings,Central,87.988,2020-04-01
CA-2020-143665,PO-19180,26/4/2020,"Strathmore Photo Mount Cards","Office Supplies",Paper,West,122.34,2020-04-01
CA-2020-143665,PO-19180,26/4/2020,"Avery 478","Office Supplies",Labels,West,125.28,2020-04-01
CA-2020-151281,HM-14980,27/4/2020,"Luxo Economy Swing Arm Lamp",Furniture,Furnishings,West,152.58,2020-04-01
CA-2020-168228,AP-10915,27/4/2020,"Boston School Pro Electric Pencil Sharpener, 1670","Office Supplies",Art,West,169.92,2020-04-01
CA-2020-135692,CV-12805,27/4/2020,"Sauder Barrister Bookcases",Furniture,Bookcases,Central,269.2656,2020-04-01
CA-2020-168228,AP-10915,27/4/2020,"Newell Chalk Holder","Office Supplies",Art,West,87.39,2020-04-01
CA-2020-135692,CV-12805,27/4/2020,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""","Office Supplies",Labels,Central,171.12,2020-04-01
CA-2020-168228,AP-10915,27/4/2020,"Boston Home & Office Model 2000 Electric Pencil Sharpeners","Office Supplies",Art,West,148.3,2020-04-01
CA-2020-137631,JL-15235,28/4/2020,"Samsung Galaxy S4 Mini",Technology,Phones,South,773.984,2020-04-01
CA-2020-160962,MC-17605,28/4/2020,"Sterilite Officeware Hinged File Box","Office Supplies",Storage,East,117.384,2020-04-01
CA-2020-160962,MC-17605,28/4/2020,"Newell 341","Office Supplies",Art,East,133.848,2020-04-01
CA-2020-120894,JL-15130,28/4/2020,"Harmony HEPA Quiet Air Purifiers","Office Supplies",Appliances,South,116.08,2020-04-01
US-2020-164056,FM-14215,29/4/2020,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables,East,1088.35,2020-04-01
CA-2020-126718,KT-16480,29/4/2020,"Color-Coded Legal Exhibit Labels","Office Supplies",Labels,East,106.91,2020-04-01
CA-2020-151911,DL-13495,30/4/2020,"#10-4 1/8"" x 9 1/2"" Premium Diagonal Seam Envelopes","Office Supplies",Envelopes,East,109.96,2020-04-01
US-2020-136784,AD-10180,30/4/2020,"Xerox 1919","Office Supplies",Paper,West,175.96,2020-04-01
US-2020-108315,MH-18115,30/4/2020,"Tenex B1-RE Series Chair Mats for Low Pile Carpets",Furniture,Furnishings,South,256.704,2020-04-01
CA-2020-144526,QJ-19255,30/4/2020,"Polycom SoundPoint IP 450 VoIP phone",Technology,Phones,East,719.58,2020-04-01
CA-2020-144526,QJ-19255,30/4/2020,"GBC VeloBind Cover Sets","Office Supplies",Binders,East,108.896,2020-04-01
CA-2020-124597,AS-10630,30/4/2020,"Staples in misc. colors","Office Supplies",Art,South,108.528,2020-04-01
CA-2020-124597,AS-10630,30/4/2020,"Avery 474","Office Supplies",Labels,South,119.608,2020-04-01
CA-2020-150609,NZ-18565,30/4/2020,"Fellowes Black Plastic Comb Bindings","Office Supplies",Binders,West,116.24,2020-04-01
US-2020-107636,NM-18520,30/4/2020,"Avery 5","Office Supplies",Labels,East,94.76,2020-04-01
CA-2020-154501,EA-14035,30/4/2020,"Faber Castell Col-Erase Pencils","Office Supplies",Art,West,117.78,2020-04-01
CA-2020-137876,DJ-13510,30/4/2020,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes","Office Supplies",Envelopes,West,94.56,2020-04-01
CA-2020-108322,SS-20140,30/4/2020,"Maxell 4.7GB DVD+R 5/Pack",Technology,Accessories,South,124.376,2020-04-01
CA-2020-108322,SS-20140,30/4/2020,"3M Hangers With Command Adhesive",Furniture,Furnishings,South,103.68,2020-04-01
US-2020-150847,JF-15490,30/4/2020,"Xerox 222","Office Supplies",Paper,East,119.368,2020-04-01
US-2020-108315,MH-18115,30/4/2020,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""","Office Supplies",Binders,South,126.842,2020-04-01
CA-2020-124597,AS-10630,30/4/2020,"Avery 499","Office Supplies",Labels,South,119.952,2020-04-01
US-2020-144582,TC-21475,30/4/2020,"GBC Linen Binding Covers","Office Supplies",Binders,Central,123.372,2020-04-01
CA-2020-137876,DJ-13510,30/4/2020,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,West,151.96,2020-04-01
CA-2020-110198,AG-10900,1/5/2020,"Avery 492","Office Supplies",Labels,South,215.608,2020-05-01
CA-2020-110198,AG-10900,1/5/2020,"Bush Somerset Collection Bookcase",Furniture,Bookcases,South,335.352,2020-05-01
CA-2020-102204,CJ-12010,1/5/2020,"Bush Advantage Collection Racetrack Conference Table",Furniture,Tables,South,952.262,2020-05-01
CA-2020-110212,SJ-20125,1/5/2020,"Maxell 74 Minute CDR, 10/Pack",Technology,Accessories,South,997.9,2020-05-01
CA-2020-102204,CJ-12010,1/5/2020,"HON 5400 Series Task Chairs for Big and Tall",Furniture,Chairs,South,2821.92,2020-05-01
CA-2020-102204,CJ-12010,1/5/2020,"Kleencut Forged Office Shears by Acme United Corporation","Office Supplies",Supplies,South,92.328,2020-05-01
CA-2020-123134,DW-13585,2/5/2020,"Eldon Advantage Chair Mats for Low to Medium Pile Carpets",Furniture,Furnishings,East,159.93,2020-05-01
US-2020-128398,EM-13825,2/5/2020,"Logitech MX Performance Wireless Mouse",Technology,Accessories,West,193.56,2020-05-01
CA-2020-147844,DD-13570,2/5/2020,"Adams ""While You Were Out"" Message Pads","Office Supplies",Paper,West,95.7,2020-05-01
CA-2020-147844,DD-13570,2/5/2020,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”","Office Supplies",Paper,West,142.4,2020-05-01
CA-2020-147844,DD-13570,2/5/2020,"Newell 34","Office Supplies",Art,West,146.52,2020-05-01
CA-2020-132199,BO-11350,3/5/2020,"Bevis 36 x 72 Conference Tables",Furniture,Tables,East,394.47,2020-05-01
CA-2020-132178,DB-12970,3/5/2020,"Fellowes Stor/Drawer Steel Plus Storage Drawers","Office Supplies",Storage,West,790.44,2020-05-01
CA-2020-132199,BO-11350,3/5/2020,"Advantus Plastic Paper Clips","Office Supplies",Fasteners,East,121,2020-05-01
CA-2020-132199,BO-11350,3/5/2020,"Wilson Jones Legal Size Ring Binders","Office Supplies",Binders,East,112.388,2020-05-01
CA-2020-163209,MK-18160,3/5/2020,"Newell 350","Office Supplies",Art,West,149.96,2020-05-01
CA-2020-163209,MK-18160,3/5/2020,"Xerox 2","Office Supplies",Paper,West,143.92,2020-05-01
CA-2020-132199,BO-11350,3/5/2020,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,East,149.448,2020-05-01
CA-2020-132178,DB-12970,3/5/2020,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins","Office Supplies",Storage,West,150.52,2020-05-01
CA-2020-132199,BO-11350,3/5/2020,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets","Office Supplies",Binders,East,155.2,2020-05-01
